"thres","X1","X2","X3","X1.1","X2.1","X3.1"
"512",96.65,0.61,0.24,1,0.04,0,0.27
"513",96.84,0.61,0.24,1,0.04,0,0.27
"514",97.02,0.61,0.24,1,0.04,0,0.27
"515",97.21,0.61,0.24,1,0.04,0,0.27
"516",97.39,0.61,0.24,1,0.04,0,0.27
"517",97.58,0.61,0.24,1,0.04,0,0.27
"518",97.76,0.61,0.24,1,0.04,0,0.27
"519",97.95,0.61,0.24,1,0.04,0,0.27
"520",98.14,0.61,0.24,1,0.04,0,0.27
"521",98.32,0.61,0.24,1,0.04,0,0.27
"522",98.51,0.61,0.23,1,0.04,0,0.27
"523",98.69,0.61,0.23,1,0.04,0,0.27
"524",98.88,0.61,0.23,1,0.04,0,0.27
"525",99.06,0.61,0.23,1,0.04,0,0.27
"526",99.25,0.61,0.23,1,0.04,0,0.27
"527",99.43,0.61,0.23,1,0.04,0,0.27
"528",99.62,0.61,0.23,1,0.04,0,0.27
"529",99.8,0.61,0.23,1,0.04,0,0.27
"530",99.99,0.61,0.23,1,0.04,0,0.27
"531",100.17,0.61,0.23,1,0.04,0,0.27
"532",100.36,0.61,0.23,1,0.04,0,0.27
"533",100.54,0.61,0.23,1,0.04,0,0.27
"534",100.73,0.61,0.23,1,0.04,0,0.27
"535",100.91,0.61,0.22,1,0.04,0,0.27
"536",101.1,0.61,0.22,1,0.04,0,0.27
"537",101.28,0.61,0.22,1,0.04,0,0.27
"538",101.47,0.61,0.22,1,0.04,0,0.27
"539",101.65,0.61,0.22,1,0.04,0,0.27
"540",101.84,0.61,0.22,1,0.04,0,0.27
"541",102.03,0.61,0.22,1,0.04,0,0.27
"542",102.21,0.61,0.22,1,0.04,0,0.27
"543",102.4,0.61,0.22,1,0.04,0,0.27
"544",102.58,0.61,0.22,1,0.04,0,0.27
"545",102.77,0.61,0.22,1,0.04,0,0.27
"546",102.95,0.61,0.22,1,0.04,0,0.27
"547",103.14,0.61,0.22,1,0.04,0,0.27
"548",103.32,0.61,0.22,1,0.04,0,0.27
"549",103.51,0.61,0.22,1,0.04,0,0.27
"550",103.69,0.61,0.22,1,0.04,0,0.27
"551",103.88,0.61,0.22,1,0.04,0,0.27
"552",104.06,0.61,0.22,1,0.04,0,0.27
"553",104.25,0.61,0.22,1,0.04,0,0.27
"554",104.43,0.61,0.22,1,0.04,0,0.27
"555",104.62,0.61,0.22,1,0.04,0,0.27
"556",104.8,0.61,0.22,1,0.04,0,0.27
"557",104.99,0.61,0.22,1,0.04,0,0.27
"558",105.17,0.61,0.22,1,0.04,0,0.27
"559",105.36,0.61,0.21,1,0.04,0,0.27
"560",105.54,0.61,0.21,1,0.04,0,0.27
"561",105.73,0.61,0.21,1,0.04,0,0.27
"562",105.91,0.61,0.21,1,0.04,0,0.27
"563",106.1,0.61,0.21,1,0.04,0,0.27
"564",106.29,0.61,0.21,1,0.04,0,0.27
"565",106.47,0.61,0.21,1,0.04,0,0.27
"566",106.66,0.61,0.21,1,0.04,0,0.27
"567",106.84,0.61,0.21,1,0.04,0,0.27
"568",107.03,0.61,0.21,1,0.04,0,0.27
"569",107.21,0.61,0.21,1,0.04,0,0.27
"570",107.4,0.61,0.21,1,0.04,0,0.27
"571",107.58,0.61,0.21,1,0.04,0,0.27
"572",107.77,0.61,0.21,1,0.04,0,0.27
"573",107.95,0.61,0.21,1,0.04,0,0.27
"574",108.14,0.61,0.21,1,0.04,0,0.27
"575",108.32,0.61,0.21,1,0.04,0,0.27
"576",108.51,0.61,0.21,1,0.04,0,0.27
"577",108.69,0.61,0.21,1,0.04,0,0.27
"578",108.88,0.61,0.21,1,0.04,0,0.27
"579",109.06,0.6,0.21,1,0.04,0,0.27
"580",109.25,0.6,0.21,1,0.04,0,0.27
"581",109.43,0.6,0.21,1,0.04,0,0.27
"582",109.62,0.6,0.21,1,0.04,0,0.27
"583",109.8,0.6,0.21,1,0.04,0,0.27
"584",109.99,0.6,0.21,1,0.04,0,0.27
"585",110.18,0.6,0.21,1,0.04,0,0.27
"586",110.36,0.6,0.21,1,0.04,0,0.27
"587",110.55,0.6,0.21,1,0.04,0,0.27
"588",110.73,0.6,0.2,1,0.04,0,0.27
"589",110.92,0.6,0.2,1,0.04,0,0.27
"590",111.1,0.6,0.2,1,0.04,0,0.27
"591",111.29,0.6,0.2,1,0.04,0,0.27
"592",111.47,0.6,0.2,1,0.04,0,0.27
"593",111.66,0.6,0.2,1,0.04,0,0.27
"594",111.84,0.6,0.2,1,0.04,0,0.27
"595",112.03,0.6,0.2,1,0.04,0,0.27
"596",112.21,0.6,0.2,1,0.04,0,0.27
"597",112.4,0.6,0.2,1,0.04,0,0.27
"598",112.58,0.6,0.2,1,0.04,0,0.27
"599",112.77,0.6,0.2,1,0.04,0,0.27
"600",112.95,0.6,0.2,1,0.04,0,0.27
"601",113.14,0.6,0.2,1,0.04,0,0.27
"602",113.32,0.6,0.2,1,0.04,0,0.27
"603",113.51,0.6,0.2,1,0.04,0,0.27
"604",113.69,0.6,0.2,1,0.04,0,0.27
"605",113.88,0.6,0.2,1,0.04,0,0.27
"606",114.07,0.6,0.2,1,0.04,0,0.27
"607",114.25,0.6,0.2,1,0.04,0,0.27
"608",114.44,0.6,0.2,1,0.04,0,0.27
"609",114.62,0.6,0.2,1,0.04,0,0.27
"610",114.81,0.6,0.2,1,0.04,0,0.27
"611",114.99,0.6,0.2,1,0.04,0,0.27
"612",115.18,0.6,0.19,1,0.04,0,0.27
"613",115.36,0.6,0.19,1,0.04,0,0.27
"614",115.55,0.6,0.19,1,0.04,0,0.27
"615",115.73,0.6,0.19,1,0.04,0,0.27
"616",115.92,0.6,0.19,1,0.04,0,0.27
"617",116.1,0.6,0.19,1,0.04,0,0.27
"618",116.29,0.6,0.19,1,0.04,0,0.27
"619",116.47,0.6,0.19,1,0.04,0,0.27
"620",116.66,0.6,0.19,1,0.04,0,0.27
"621",116.84,0.6,0.19,1,0.04,0,0.27
"622",117.03,0.6,0.19,1,0.04,0,0.27
"623",117.21,0.6,0.19,1,0.04,0,0.27
"624",117.4,0.6,0.19,1,0.04,0,0.27
"625",117.58,0.6,0.19,1,0.04,0,0.26
"626",117.77,0.6,0.19,1,0.04,0,0.26
"627",117.95,0.6,0.19,1,0.04,0,0.26
"628",118.14,0.6,0.19,1,0.04,0,0.26
"629",118.33,0.6,0.19,1,0.04,0,0.26
"630",118.51,0.6,0.19,1,0.04,0,0.26
"631",118.7,0.6,0.19,1,0.04,0,0.26
"632",118.88,0.6,0.19,1,0.04,0,0.26
"633",119.07,0.6,0.19,1,0.04,0,0.26
"634",119.25,0.6,0.19,1,0.04,0,0.26
"635",119.44,0.6,0.19,1,0.04,0,0.26
"636",119.62,0.6,0.19,1,0.04,0,0.26
"637",119.81,0.6,0.19,1,0.04,0,0.26
"638",119.99,0.6,0.19,1,0.04,0,0.26
"639",120.18,0.6,0.19,1,0.04,0,0.26
"640",120.36,0.6,0.19,1,0.04,0,0.26
"641",120.55,0.6,0.19,1,0.04,0,0.26
"642",120.73,0.6,0.19,1,0.04,0,0.26
"643",120.92,0.6,0.18,1,0.04,0,0.26
"644",121.1,0.6,0.18,1,0.04,0,0.26
"645",121.29,0.6,0.18,1,0.04,0,0.26
"646",121.47,0.6,0.18,1,0.04,0,0.26
"647",121.66,0.6,0.18,1,0.04,0,0.26
"648",121.84,0.6,0.18,1,0.04,0,0.26
"649",122.03,0.6,0.18,1,0.04,0,0.26
"650",122.22,0.6,0.18,1,0.04,0,0.26
"651",122.4,0.6,0.18,1,0.04,0,0.26
"652",122.59,0.6,0.18,1,0.04,0,0.26
"653",122.77,0.6,0.18,1,0.04,0,0.26
"654",122.96,0.6,0.18,1,0.04,0,0.26
"655",123.14,0.6,0.18,1,0.04,0,0.26
"656",123.33,0.6,0.18,1,0.04,0,0.26
"657",123.51,0.6,0.18,1,0.04,0,0.26
"658",123.7,0.6,0.18,1,0.04,0,0.26
"659",123.88,0.6,0.18,1,0.04,0,0.26
"660",124.07,0.6,0.18,1,0.04,0,0.26
"661",124.25,0.6,0.18,1,0.04,0,0.26
"662",124.44,0.6,0.18,1,0.04,0,0.26
"663",124.62,0.6,0.18,1,0.04,0,0.26
"664",124.81,0.6,0.18,1,0.04,0,0.26
"665",124.99,0.6,0.18,1,0.04,0,0.26
"666",125.18,0.6,0.18,1,0.04,0,0.26
"667",125.36,0.6,0.18,1,0.04,0,0.26
"668",125.55,0.6,0.18,1,0.04,0,0.26
"669",125.73,0.6,0.18,1,0.04,0,0.26
"670",125.92,0.6,0.17,1,0.04,0,0.26
"671",126.11,0.6,0.17,1,0.04,0,0.26
"672",126.29,0.6,0.17,1,0.04,0,0.26
"673",126.48,0.59,0.17,1,0.04,0,0.26
"674",126.66,0.59,0.17,1,0.04,0,0.26
"675",126.85,0.59,0.17,1,0.04,0,0.26
"676",127.03,0.59,0.17,1,0.04,0,0.26
"677",127.22,0.59,0.17,1,0.04,0,0.26
"678",127.4,0.59,0.17,1,0.04,0,0.26
"679",127.59,0.59,0.17,1,0.04,0,0.26
"680",127.77,0.59,0.17,1,0.04,0,0.26
"681",127.96,0.59,0.17,1,0.04,0,0.26
"682",128.14,0.59,0.17,1,0.04,0,0.26
"683",128.33,0.59,0.17,1,0.04,0,0.26
"684",128.51,0.59,0.17,1,0.04,0,0.26
"685",128.7,0.59,0.17,1,0.04,0,0.26
"686",128.88,0.59,0.17,1,0.04,0,0.26
"687",129.07,0.59,0.17,1,0.04,0,0.26
"688",129.25,0.59,0.17,1,0.04,0,0.26
"689",129.44,0.59,0.17,1,0.04,0,0.26
"690",129.62,0.59,0.17,1,0.04,0,0.26
"691",129.81,0.59,0.17,1,0.04,0,0.26
"692",129.99,0.59,0.17,1,0.04,0,0.26
"693",130.18,0.59,0.17,1,0.04,0,0.26
"694",130.37,0.59,0.17,1,0.04,0,0.26
"695",130.55,0.59,0.17,1,0.04,0,0.26
"696",130.74,0.59,0.17,1,0.04,0,0.26
"697",130.92,0.59,0.17,1,0.04,0,0.26
"698",131.11,0.59,0.16,1,0.04,0,0.26
"699",131.29,0.59,0.16,1,0.04,0,0.26
"700",131.48,0.59,0.16,1,0.04,0,0.26
"701",131.66,0.59,0.16,1,0.04,0,0.26
"702",131.85,0.59,0.16,1,0.04,0,0.26
"703",132.03,0.59,0.16,1,0.04,0,0.26
"704",132.22,0.59,0.16,1,0.04,0,0.26
"705",132.4,0.59,0.16,1,0.04,0,0.26
"706",132.59,0.59,0.16,1,0.04,0,0.26
"707",132.77,0.59,0.16,1,0.04,0,0.26
"708",132.96,0.59,0.16,1,0.04,0,0.26
"709",133.14,0.59,0.16,1,0.04,0,0.26
"710",133.33,0.59,0.16,1,0.04,0,0.26
"711",133.51,0.59,0.16,1,0.04,0,0.26
"712",133.7,0.59,0.16,1,0.04,0,0.26
"713",133.88,0.59,0.16,1,0.04,0,0.26
"714",134.07,0.59,0.16,1,0.04,0,0.26
"715",134.26,0.59,0.16,1,0.04,0,0.26
"716",134.44,0.59,0.16,1,0.04,0,0.26
"717",134.63,0.59,0.16,1,0.04,0,0.26
"718",134.81,0.59,0.16,1,0.04,0,0.26
"719",135,0.59,0.16,1,0.04,0,0.26
"720",135.18,0.59,0.16,1,0.04,0,0.26
"721",135.37,0.59,0.16,1,0.04,0,0.26
"722",135.55,0.59,0.16,1,0.04,0,0.26
"723",135.74,0.59,0.16,1,0.04,0,0.26
"724",135.92,0.59,0.15,1,0.04,0,0.26
"725",136.11,0.59,0.15,1,0.04,0,0.26
"726",136.29,0.59,0.15,1,0.04,0,0.26
"727",136.48,0.59,0.15,1,0.04,0,0.26
"728",136.66,0.59,0.15,1,0.04,0,0.26
"729",136.85,0.59,0.15,1,0.04,0,0.26
"730",137.03,0.59,0.15,1,0.04,0,0.26
"731",137.22,0.59,0.15,1,0.04,0,0.26
"732",137.4,0.59,0.15,1,0.04,0,0.26
"733",137.59,0.59,0.15,1,0.04,0,0.26
"734",137.77,0.59,0.15,1,0.04,0,0.26
"735",137.96,0.59,0.15,1,0.04,0,0.26
"736",138.15,0.59,0.15,1,0.04,0,0.26
"737",138.33,0.59,0.15,1,0.04,0,0.26
"738",138.52,0.59,0.15,1,0.04,0,0.26
"739",138.7,0.59,0.15,1,0.04,0,0.26
"740",138.89,0.59,0.15,1,0.04,0,0.26
"741",139.07,0.59,0.15,1,0.04,0,0.26
"742",139.26,0.59,0.15,1,0.04,0,0.26
"743",139.44,0.59,0.15,1,0.04,0,0.26
"744",139.63,0.59,0.15,1,0.04,0,0.26
"745",139.81,0.59,0.15,1,0.04,0,0.26
"746",140,0.59,0.15,1,0.04,0,0.26
"747",140.18,0.59,0.15,1,0.04,0,0.26
"748",140.37,0.59,0.15,1,0.04,0,0.26
"749",140.55,0.59,0.15,1,0.04,0,0.26
"750",140.74,0.59,0.15,1,0.04,0,0.26
"751",140.92,0.59,0.15,1,0.04,0,0.26
"752",141.11,0.59,0.15,1,0.04,0,0.26
"753",141.29,0.59,0.15,1,0.04,0,0.26
"754",141.48,0.59,0.15,1,0.04,0,0.26
"755",141.66,0.59,0.15,1,0.04,0,0.26
"756",141.85,0.59,0.15,1,0.04,0,0.26
"757",142.04,0.59,0.15,1,0.04,0,0.26
"758",142.22,0.59,0.15,1,0.04,0,0.26
"759",142.41,0.59,0.15,1,0.04,0,0.26
"760",142.59,0.59,0.15,1,0.04,0,0.26
"761",142.78,0.59,0.14,1,0.04,0,0.26
"762",142.96,0.59,0.14,1,0.04,0,0.26
"763",143.15,0.59,0.14,1,0.04,0,0.26
"764",143.33,0.59,0.14,1,0.04,0,0.26
"765",143.52,0.59,0.14,1,0.04,0,0.26
"766",143.7,0.59,0.14,1,0.04,0,0.26
"767",143.89,0.59,0.14,1,0.04,0,0.26
"768",144.07,0.59,0.14,1,0.04,0,0.26
"769",144.26,0.59,0.14,1,0.04,0,0.26
"770",144.44,0.59,0.14,1,0.04,0,0.26
"771",144.63,0.59,0.14,1,0.04,0,0.26
"772",144.81,0.59,0.14,1,0.04,0,0.26
"773",145,0.59,0.14,1,0.04,0,0.26
"774",145.18,0.59,0.14,1,0.04,0,0.26
"775",145.37,0.59,0.14,1,0.04,0,0.26
"776",145.55,0.59,0.14,1,0.04,0,0.26
"777",145.74,0.59,0.14,1,0.04,0,0.26
"778",145.92,0.59,0.14,1,0.04,0,0.26
"779",146.11,0.59,0.14,1,0.04,0,0.26
"780",146.3,0.59,0.14,1,0.04,0,0.26
"781",146.48,0.59,0.14,1,0.04,0,0.26
"782",146.67,0.59,0.14,1,0.04,0,0.26
"783",146.85,0.58,0.14,1,0.04,0,0.26
"784",147.04,0.58,0.14,1,0.04,0,0.26
"785",147.22,0.58,0.14,1,0.04,0,0.26
"786",147.41,0.58,0.14,1,0.04,0,0.26
"787",147.59,0.58,0.14,1,0.04,0,0.26
"788",147.78,0.58,0.14,1,0.04,0,0.26
"789",147.96,0.58,0.14,1,0.04,0,0.26
"790",148.15,0.58,0.14,1,0.04,0,0.26
"791",148.33,0.58,0.14,1,0.04,0,0.26
"792",148.52,0.58,0.13,1,0.04,0,0.26
"793",148.7,0.58,0.13,1,0.04,0,0.26
"794",148.89,0.58,0.13,1,0.04,0,0.26
"795",149.07,0.58,0.13,1,0.04,0,0.26
"796",149.26,0.58,0.13,1,0.04,0,0.26
"797",149.44,0.58,0.13,1,0.04,0,0.26
"798",149.63,0.58,0.13,1,0.04,0,0.26
"799",149.81,0.58,0.13,1,0.04,0,0.26
"800",150,0.58,0.13,1,0.04,0,0.26
